CITY,REP_PERIOD,income,expense,core_income,op_surplus
Cherkasy,2021-01-31,197.93595900999998,125.761398,168.44503901,72.17456100999998
Cherkasy,2021-02-28,450.26595764999996,329.37007904,381.64885065,120.89587860999995
Cherkasy,2021-03-31,681.4631482000001,522.94557223,573.9594012,158.51757597000005
Cherkasy,2021-04-30,940.8900967,727.1654930699999,794.3387036999999,213.72460363000005
Cherkasy,2021-05-31,1205.84533944,921.58597873,1006.33967544,284.2593607100001
Cherkasy,2021-06-30,1501.00027133,1218.26190903,1206.89301933,282.73836230000006
Cherkasy,2021-07-31,1749.79875853,1385.0781206600002,1425.55124553,364.7206378699998
Cherkasy,2021-08-31,1994.2843931399998,1555.1289921599998,1643.1290941399998,439.15540097999997
Cherkasy,2021-09-30,2236.85465607,1749.12328402,1827.7252537,487.7313720500001
Cherkasy,2021-10-31,2548.66952184,1963.1435325,2090.91263547,585.52598934
Cherkasy,2021-11-30,2851.61621444,2176.97429583,2323.1823850700002,674.6419186100002
Cherkasy,2021-12-31,3261.42337287,2614.9865367999996,2557.89796802,646.4368360700005
Cherkasy,2022-01-31,260.5740524,151.07299715,219.1958724,109.50105525000004
Cherkasy,2022-02-28,558.8037915900001,334.43970310000003,475.63040558999995,224.36408849000003
Cherkasy,2022-03-31,784.07980758,575.66023295,659.0486285799999,208.41957462999994
Cherkasy,2022-04-30,1085.61489093,786.39962551,918.9289199300001,299.21526542000004
Cherkasy,2022-05-31,1507.71751849,1014.53375313,1288.81538549,493.18376535999994
Cherkasy,2022-06-30,2016.83742847,1231.85573271,1713.27845547,784.9816957600001
Cherkasy,2022-07-31,2354.4754379700003,1400.74743674,2031.75996669,953.7280012300002
Cherkasy,2022-08-31,2715.50443578,1600.56065689,2373.9805675,1114.9437788900002
Cherkasy,2022-09-30,3078.7747946599998,1850.80329923,2700.20355783,1227.9714954299998
Cherkasy,2022-10-31,3459.48320208,2125.92186129,3044.02721925,1333.56134079
Cherkasy,2022-11-30,3865.00888394,2425.74256307,3411.93369681,1439.26632087
Cherkasy,2022-12-31,4307.78079819,2839.56524311,3814.39394317,1468.2155550799994
Cherkasy,2023-01-31,365.48732481999997,177.93849501,330.14012282,187.54882980999997
Cherkasy,2023-02-28,744.0035997699999,456.79190907,672.71431177,287.21169069999996
Cherkasy,2023-03-31,1059.20255322,757.0655143500001,951.36925322,302.13703886999997
Cherkasy,2023-04-30,1408.82355256,1006.68007196,1264.71932556,402.1434806000001
Cherkasy,2023-05-31,1779.02540906,1387.53129575,1588.10023906,391.4941133099999
Cherkasy,2023-06-30,2179.9682229299997,1798.42752703,1898.20333393,381.5406958999997
Cherkasy,2023-07-31,2534.9884757,2071.41000102,2234.8707877600004,463.57847468
Cherkasy,2023-08-31,2886.4867869699997,2332.7026157,2550.78798503,553.7841712699997
Cherkasy,2023-09-30,3210.3115594899996,2638.46604431,2830.16505655,571.8455151799994
Cherkasy,2023-10-31,3783.57406463,2937.2718781999997,3169.27201169,846.3021864300003
Cherkasy,2023-11-30,4063.23727125,3215.82389179,3412.55912531,847.4133794600002
Cherkasy,2023-12-31,4409.51955087,3692.19012385,3703.8381024200003,717.3294270199999
Cherkasy,2024-01-31,334.74723606,159.77855713,294.90867406,174.96867892999998
Cherkasy,2024-02-29,670.4791843300001,439.20536503,590.1704143300001,231.27381930000007
Cherkasy,2024-03-31,976.4805661900001,755.84746379,851.5850321900001,220.6331024000001
Cherkasy,2024-04-30,1355.81312468,1034.71268865,1182.18671468,321.1004360300001
Cherkasy,2024-05-31,1722.96475486,1330.03593401,1499.3504978600001,392.9288208500002
Cherkasy,2024-06-30,2101.48621776,1677.92727563,1772.90104776,423.5589421299999
Cherkasy,2024-07-31,2482.4127108899997,1931.1222646,2112.87427489,551.2904462899996
Chernivtsi,2021-01-31,164.92113457999997,101.21543548000001,131.63723458,63.70569909999996
Chernivtsi,2021-02-28,367.79210637,289.55993932999996,295.89011837,78.23216704000004
Chernivtsi,2021-03-31,563.35892755,452.89644361,451.29179555,110.46248393999997
Chernivtsi,2021-04-30,767.56123572,637.46681524,614.73863972,130.09442048000005
Chernivtsi,2021-05-31,989.8552409399999,823.10522933,784.5798509399999,166.7500116099999
Chernivtsi,2021-06-30,1264.66702576,1102.9713783,959.83094176,161.69564745999992
Chernivtsi,2021-07-31,1458.1839189099999,1213.3541618800002,1127.7173019099998,244.82975702999966
Chernivtsi,2021-08-31,1660.20718279,1343.71135963,1301.93206279,316.4958231599999
Chernivtsi,2021-09-30,1860.20633719,1517.5646798,1455.69422319,342.6416573900001
Chernivtsi,2021-10-31,2095.61744911,1696.358546,1648.0784571099998,399.2589031100001
Chernivtsi,2021-11-30,2342.00205244,1899.70926755,1844.19665316,442.2927848900001
Chernivtsi,2021-12-31,2711.2307653499997,2384.77798652,2047.9255704,326.4527788299997
Chernivtsi,2022-01-31,200.08731197999998,117.49810388,156.27369398,82.58920809999998
Chernivtsi,2022-02-28,441.48490403000005,375.92676674,353.47366803000006,65.55813729000005
Chernivtsi,2022-03-31,651.43935525,606.4532944700001,519.34690125,44.98606077999989
Chernivtsi,2022-04-30,880.90381296,798.61928671,704.7328889600001,82.28452625
Chernivtsi,2022-05-31,1155.4558563199998,1001.65326692,923.8732823199999,153.80258939999987
Chernivtsi,2022-06-30,1481.6302398999999,1246.5121348700002,1159.8450159,235.1181050299997
Chernivtsi,2022-07-31,1729.3636861700002,1426.56288246,1386.05320146,302.8008037100001
Chernivtsi,2022-08-31,1994.53314205,1610.55148497,1630.8529723999998,383.9816570799999
Chernivtsi,2022-09-30,2276.4848673,1812.78701991,1874.57160365,463.6978473900001
Chernivtsi,2022-10-31,2576.63680581,2059.0904338299997,2134.5746331699997,517.5463719800005
Chernivtsi,2022-11-30,2898.12150612,2280.12649548,2416.7605514800002,617.9950106400001
Chernivtsi,2022-12-31,3247.41041069,2682.69492479,2723.94671805,564.7154858999997
Chernivtsi,2023-01-31,286.55449902,129.96668001999998,248.25192902,156.587819
Chernivtsi,2023-02-28,572.43295953,322.3885793,495.81261953,250.04438022999994
Chernivtsi,2023-03-31,929.57038046,583.62909758,808.81827046,345.94128288
Chernivtsi,2023-04-30,1247.66413379,802.06303484,1086.66545379,445.60109895000005
Chernivtsi,2023-05-31,1633.59864839,1048.99053506,1421.58442839,584.6081133300002
Chernivtsi,2023-06-30,2063.78981058,1419.23664551,1729.72831458,644.55316507
Chernivtsi,2023-07-31,2396.72544344,1626.39272801,2041.20674244,770.3327154300002
Chernivtsi,2023-08-31,2731.0767989299998,1825.0119953399999,2354.24357793,906.0648035899999
Chernivtsi,2023-09-30,3081.59712807,2093.50095159,2653.2940060700003,988.0961764799999
Chernivtsi,2023-10-31,3478.2888205,2344.1668806999996,3000.7233695,1134.1219398000003
Chernivtsi,2023-11-30,3693.87607117,2630.77864716,3172.01581183,1063.09742401
Chernivtsi,2023-12-31,4029.03686849,3093.31626093,3453.0880207799996,935.7206075599997
Chernivtsi,2024-01-31,278.48857856,158.50335919999998,236.39768656,119.98521936000003
Chernivtsi,2024-02-29,581.34117933,415.74405227999995,496.85229333,165.5971270500001
Chernivtsi,2024-03-31,866.1758733300001,678.69919545,736.4785953300001,187.47667788
Chernivtsi,2024-04-30,1199.72204693,932.26397202,1012.7675819299999,267.45807491000005
Chernivtsi,2024-05-31,1537.08091799,1206.17678898,1297.29097099,330.9041290099999
Chernivtsi,2024-06-30,1905.52814036,1564.2330886900002,1553.10242436,341.2950516699998
Chernivtsi,2024-07-31,2228.34251117,1778.10412655,1838.00210917,450.2383846199998
Dnipro,2021-01-31,985.12809522,409.84570732,853.23901622,575.2823879
Dnipro,2021-02-28,2196.47046167,1261.50953189,1895.54735029,934.96092978
Dnipro,2021-03-31,3277.6018443499997,2183.3276164300005,2804.82029897,1094.2742279199992
Dnipro,2021-04-30,4612.13865961,3151.50040202,3876.05720423,1460.6382575900002
Dnipro,2021-05-31,5861.84472507,4119.01933402,4907.69942869,1742.8253910499998
Dnipro,2021-06-30,7269.9028733000005,5257.0279772799995,5896.46658004,2012.874896020001
Dnipro,2021-07-31,8516.42123296,5991.9766985,7005.805156359999,2524.44453446
Dnipro,2021-08-31,9776.67067756,6772.67744189,8107.327465220001,3003.993235669999
Dnipro,2021-09-30,10948.44978887,7844.2286801,9039.821582479999,3104.2211087700007
Dnipro,2021-10-31,12714.33374711,8776.9928565,10226.61329247,3937.340890610001
Dnipro,2021-11-30,14230.750827700002,9775.169913450001,11475.32013722,4455.58091425
Dnipro,2021-12-31,15857.84989259,11534.28046017,12692.01092349,4323.569432419999
Dnipro,2022-01-31,1268.99062127,603.8141481499999,1095.13017827,665.1764731200001
Dnipro,2022-02-28,2799.65784241,1470.4185985499998,2397.87000064,1329.23924386
Dnipro,2022-03-31,3984.5419960500003,2460.72088113,3218.08467271,1523.8211149200001
Dnipro,2022-04-30,5082.12578663,3269.57022657,4141.51000329,1812.55556006
Dnipro,2022-05-31,6410.62084804,4122.18119212,5230.21612217,2288.4396559200004
Dnipro,2022-06-30,7931.83737833,4969.57149776,6393.1311334600005,2962.2658805700003
Dnipro,2022-07-31,9509.03829552,5924.795551689999,7881.359151809999,3584.242743830001
Dnipro,2022-08-31,11153.25623065,6835.63602024,9356.20064858,4317.62021041
Dnipro,2022-09-30,12876.31523167,7820.7625221,10911.753928600001,5055.55270957
Dnipro,2022-10-31,14678.46400614,8875.91641075,12540.42771297,5802.54759539
Dnipro,2022-11-30,16543.16920917,9938.80551376,14246.17160075,6604.363695409998
Dnipro,2022-12-31,18285.12362403,11842.72711274,15853.928168539998,6442.396511289999
Dnipro,2023-01-31,1537.01612939,659.26331596,1408.1140513900002,877.7528134300001
Dnipro,2023-02-28,3329.2021060399998,1759.37278649,2973.35623104,1569.8293195499998
Dnipro,2023-03-31,5116.8940654200005,3071.29963635,4471.35609942,2045.5944290700004
Dnipro,2023-04-30,6757.02141434,4271.39905893,5962.65327809,2485.6223554099997
Dnipro,2023-05-31,8636.51724078,5590.0055950999995,7635.95945683,3046.5116456800006
Dnipro,2023-06-30,10800.520672379998,7147.01713535,9367.993010459999,3653.5035370299984
Dnipro,2023-07-31,12897.807580780001,8316.23624863,11240.536202399999,4581.571332150001
Dnipro,2023-08-31,14764.54869963,9497.91479154,12972.86114925,5266.63390809
Dnipro,2023-09-30,16597.13649313,10961.080453440001,14463.315778,5636.05603969
Dnipro,2023-10-31,18885.864844009997,12398.02034723,16268.614847199999,6487.844496779997
Dnipro,2023-11-30,20140.06846754,14151.06242593,17352.93214199,5989.0060416100005
Dnipro,2023-12-31,21653.82419426,16580.463983730002,18619.17174727,5073.360210529998
Dnipro,2024-01-31,1445.61297348,458.17909254,1310.22601248,987.4338809399999
Dnipro,2024-02-29,3182.73219074,1573.5371101499998,2880.6957858600003,1609.1950805900003
Dnipro,2024-03-31,4532.63740897,2827.0806164699998,4084.7373740900002,1705.5567925000005
Dnipro,2024-04-30,6341.86321026,4326.3088112899995,5663.456153,2015.5543989700009
Dnipro,2024-05-31,8059.647799,5521.0321043,7197.72217708,2538.6156947
Dnipro,2024-06-30,9924.63618058,6905.588465270001,8528.08727651,3019.04771531
Dnipro,2024-07-31,11995.767761520001,7859.42955111,10192.435762950001,4136.338210410001
Ivano-Frankivsk,2021-01-31,197.01060115,131.55889722999999,160.93160115,65.45170392000003
Ivano-Frankivsk,2021-02-28,438.06710848,336.99300938,357.63650048,101.07409910000001
Ivano-Frankivsk,2021-03-31,656.5579437,526.49332371,528.47469928,130.06461998999998
Ivano-Frankivsk,2021-04-30,897.9878409500001,708.9823529,724.06329208,189.00548805000005
Ivano-Frankivsk,2021-05-31,1162.36328395,904.5476996599999,929.09886002,257.8155842900002
Ivano-Frankivsk,2021-06-30,1464.13592326,1160.5879460899998,1119.08349767,303.5479771700002
Ivano-Frankivsk,2021-07-31,1753.0299893400002,1372.71340423,1383.52499175,380.31658511000023
Ivano-Frankivsk,2021-08-31,1992.32793003,1558.91067694,1588.68494176,433.41725309000003
Ivano-Frankivsk,2021-09-30,2226.78695118,1742.8957538400002,1766.24360798,483.89119733999974
Ivano-Frankivsk,2021-10-31,2516.38811185,1981.46645867,1999.36914094,534.9216531799998
Ivano-Frankivsk,2021-11-30,2805.61806468,2203.8597335100003,2218.78897002,601.7583311699996
Ivano-Frankivsk,2021-12-31,3387.7121918899998,2685.4386202600003,2490.84635472,702.2735716299994
Ivano-Frankivsk,2022-01-31,261.13721725,160.61940744999998,210.96371725,100.51780980000001
Ivano-Frankivsk,2022-02-28,561.34565599,456.87257232999997,461.05015599,104.47308365999999
Ivano-Frankivsk,2022-03-31,813.1626231900001,653.7122738099999,662.78838049,159.45034938000015
Ivano-Frankivsk,2022-04-30,1061.75319663,856.85956335,860.0080919300001,204.89363328000002
Ivano-Frankivsk,2022-05-31,1362.49752402,1092.91741905,1097.62149732,269.58010496999987
Ivano-Frankivsk,2022-06-30,1716.18679411,1413.08550575,1349.3472454100001,303.1012883599999
Ivano-Frankivsk,2022-07-31,2014.7455399100002,1645.52367946,1622.12082116,369.2218604500001
Ivano-Frankivsk,2022-08-31,2290.9272456100002,1970.98896297,1874.35671185,319.9382826400001
Ivano-Frankivsk,2022-09-30,2604.43632065,2244.9681011999996,2138.59750896,359.46821945000056
Ivano-Frankivsk,2022-10-31,2922.98817032,2525.77309005,2411.7144514,397.2150802699998
Ivano-Frankivsk,2022-11-30,3235.52367606,2786.91684244,2677.54205991,448.6068336200001
Ivano-Frankivsk,2022-12-31,3604.9104005,3211.0147154499996,2996.92285691,393.89568505000034
Ivano-Frankivsk,2023-01-31,295.34874572,140.88873784999998,250.88104572,154.46000787000003
Ivano-Frankivsk,2023-02-28,619.6567113899999,411.55941675,530.27841139,208.09729463999992
Ivano-Frankivsk,2023-03-31,921.35696713,690.08091187,781.0183591599999,231.27605526000002
Ivano-Frankivsk,2023-04-30,1247.32221753,922.1655913200001,1056.45773356,325.1566262099999
Ivano-Frankivsk,2023-05-31,1604.48695666,1275.42913209,1354.14872723,329.0578245700001
Ivano-Frankivsk,2023-06-30,2034.2519546800002,1691.17586903,1664.7289303399998,343.0760856500001
Ivano-Frankivsk,2023-07-31,2379.0515509899997,2012.5002439099999,1970.5653725299999,366.5513070799998
Ivano-Frankivsk,2023-08-31,2713.2658671599997,2281.8781744499997,2276.0811046999997,431.38769271
Ivano-Frankivsk,2023-09-30,3049.49165282,2582.85222809,2565.81033214,466.63942473
Ivano-Frankivsk,2023-10-31,3505.85681737,2874.50849986,2888.82603252,631.34831751
Ivano-Frankivsk,2023-11-30,3805.0379521,3165.60279704,3134.20656825,639.4351550599999
Ivano-Frankivsk,2023-12-31,4211.79686571,3471.36380612,3479.81350427,740.4330595900001
Ivano-Frankivsk,2024-01-31,337.07237779,289.15604344,287.52437779,47.91633435
Ivano-Frankivsk,2024-02-29,675.34327886,617.21940282,575.98145786,58.12387604000003
Ivano-Frankivsk,2024-03-31,976.47271355,893.8551410399999,822.97709255,82.61757251000006
Ivano-Frankivsk,2024-04-30,1353.15903728,1230.46077925,1137.63906128,122.6982580299998
Ivano-Frankivsk,2024-05-31,1729.07672362,1554.05550555,1452.1940806199998,175.02121807000003
Ivano-Frankivsk,2024-06-30,2146.3187183699997,1938.9225136500002,1736.5905873699999,207.39620471999956
Ivano-Frankivsk,2024-07-31,2554.29943459,2277.70783187,2089.50117147,276.5916027200001
Kharkiv,2021-01-31,1112.1050134000002,641.4177674800001,954.4795544,470.6872459200001
Kharkiv,2021-02-28,2490.0504249699998,1499.2521283400001,2154.03126597,990.7982966299996
Kharkiv,2021-03-31,3719.0907196900002,2461.48575002,3190.20303169,1257.6049696700002
Kharkiv,2021-04-30,5152.84410702,3355.29160188,4433.08439302,1797.5525051399995
Kharkiv,2021-05-31,6587.043990689999,4401.29730121,5614.175897689999,2185.746689479999
Kharkiv,2021-06-30,8137.016524770001,5623.45247247,6708.52376516,2513.5640523
Kharkiv,2021-07-31,9548.71029829,6393.05458897,7988.43218468,3155.65570932
Kharkiv,2021-08-31,10923.29671652,7170.75670482,9211.374894909999,3752.540011700001
Kharkiv,2021-09-30,12221.75412639,8251.99860975,10252.098266779998,3969.7555166399998
Kharkiv,2021-10-31,13831.71027763,9392.76491789,11617.02508202,4438.945359740001
Kharkiv,2021-11-30,15476.055299,10424.26463369,13003.13371294,5051.79066531
Kharkiv,2021-12-31,17138.77721247,11785.4683451,14332.47740095,5353.308867369999
Kharkiv,2022-01-31,1441.9675260899999,837.78587051,1238.4330260899999,604.1816555799999
Kharkiv,2022-02-28,3041.72670535,1833.66952161,2628.78196735,1208.05718374
Kharkiv,2022-03-31,4017.41459195,2859.97985061,3396.8737969500003,1157.43474134
Kharkiv,2022-04-30,5013.81512787,3429.87460782,4185.6782768699995,1583.9405200499996
Kharkiv,2022-05-31,6266.29408095,4146.3966549,5184.53394895,2119.89742605
Kharkiv,2022-06-30,7579.1655567,5041.29934293,6101.1712927,2537.8662137699994
Kharkiv,2022-07-31,8734.05934015,6068.14225884,7152.98536215,2665.917081309999
Kharkiv,2022-08-31,10164.943905279999,7004.13915115,8480.86555828,3160.8047541299993
Kharkiv,2022-09-30,11408.20344897,8317.8174766,9541.362391969998,3090.3859723700007
Kharkiv,2022-10-31,12818.3186982,9667.61772248,10768.762760200001,3150.700975720001
Kharkiv,2022-11-30,14225.75807141,11112.26243986,11990.58488241,3113.4956315500003
Kharkiv,2022-12-31,15813.155050550002,13462.28256232,13380.50199957,2350.872488230001
Kharkiv,2023-01-31,1336.02158017,689.13003199,1198.4609661700001,646.8915481800001
Kharkiv,2023-02-28,2673.6527134000003,1688.2290266799998,2401.2556644,985.4236867200004
Kharkiv,2023-03-31,3966.87466843,2804.4671808499997,3485.9988174299997,1162.4074875800002
Kharkiv,2023-04-30,5382.747245900001,3841.2163932599997,4766.899685900001,1541.5308526400013
Kharkiv,2023-05-31,6873.55481352,5122.364867480001,6087.953977519999,1751.189946039999
Kharkiv,2023-06-30,8515.408797279999,6364.71189857,7315.92056528,2150.696898709999
Kharkiv,2023-07-31,11297.81040081,7409.7250992399995,8646.50349281,3888.0853015700004
Kharkiv,2023-08-31,13255.069263469999,8338.88508762,9916.32863147,4916.1841758499995
Kharkiv,2023-09-30,15270.725482639999,9389.67250543,11021.82293468,5881.052977209998
Kharkiv,2023-10-31,16904.26683948,10434.7087526,12395.42284181,6469.558086879999
Kharkiv,2023-11-30,17896.4741039,11515.82486234,13320.16210368,6380.6492415600005
Kharkiv,2023-12-31,18168.816040259997,13811.540911389999,14488.419411809999,4357.275128869998
Kharkiv,2024-01-31,1390.60605596,649.41076434,1137.53593296,741.19529162
Kharkiv,2024-02-29,2841.84161797,1819.7482867700003,2335.66093797,1022.0933311999995
Kharkiv,2024-03-31,4151.64490545,3122.02769055,3311.2245684500003,1029.6172149
Kharkiv,2024-04-30,6517.50582191,4286.4584286300005,4569.41695091,2231.0473932799996
Kharkiv,2024-05-31,8261.95999693,5411.69411813,5812.92760312,2850.2658788
Kharkiv,2024-06-30,10040.45713083,6756.93512053,6807.80475596,3283.5220103
Kharkiv,2024-07-31,12098.18940851,7869.07495112,8052.99209959,4229.114457389999
Khmelnytskyi,2021-01-31,217.83490332,198.75032386,178.00569131999998,19.084579459999986
Khmelnytskyi,2021-02-28,471.62134233999996,434.0184478,380.28618534,37.602894539999966
Khmelnytskyi,2021-03-31,715.8764832,668.51134974,573.6590032,47.36513346000004
Khmelnytskyi,2021-04-30,975.7661884199999,886.37592407,780.11973542,89.39026434999994
Khmelnytskyi,2021-05-31,1257.626478,1117.42397488,990.428639,140.20250311999985
Khmelnytskyi,2021-06-30,1614.47986704,1477.80145115,1209.32391904,136.67841589
Khmelnytskyi,2021-07-31,1857.15205995,1625.35075082,1417.47324695,231.80130912999994
Khmelnytskyi,2021-08-31,2107.99689107,1776.87985847,1615.34949407,331.1170325999999
Khmelnytskyi,2021-09-30,2403.83658311,2051.1231516000003,1822.52135333,352.71343150999974
Khmelnytskyi,2021-10-31,2743.0089518699997,2291.75661418,2080.59448309,451.2523376899999
Khmelnytskyi,2021-11-30,3079.0803440500003,2551.46127376,2324.4454361599996,527.6190702900003
Khmelnytskyi,2021-12-31,3761.9720187999997,3193.4779658199996,2583.02554956,568.4940529800001
Khmelnytskyi,2022-01-31,269.31987396,241.55088394999999,212.51418696000002,27.76899001000001
Khmelnytskyi,2022-02-28,572.99752668,509.47734701,459.11194568,63.52017966999995
Khmelnytskyi,2022-03-31,848.20948122,734.53554912,677.17309922,113.6739321
Khmelnytskyi,2022-04-30,1141.7264032,931.93761914,913.6131282,209.78878406
Khmelnytskyi,2022-05-31,1503.42165143,1187.73393605,1203.8979394300002,315.6877153800001
Khmelnytskyi,2022-06-30,1928.34606201,1457.0642851599998,1513.20070401,471.28177685000014
Khmelnytskyi,2022-07-31,2270.67368527,1672.5924458900001,1829.40101551,598.0812393799999
Khmelnytskyi,2022-08-31,2635.55862258,1834.40599671,2168.43730663,801.1526258699998
Khmelnytskyi,2022-09-30,3042.89038527,2157.2358260299998,2526.62133432,885.6545592400003
Khmelnytskyi,2022-10-31,3450.25734813,2452.19172662,2884.4923291800005,998.0656215100003
Khmelnytskyi,2022-11-30,3893.7512155100003,2750.06519209,3277.5917639300005,1143.6860234200003
Khmelnytskyi,2022-12-31,4379.82495394,3205.65265718,3710.27022715,1174.1722967600003
Khmelnytskyi,2023-01-31,372.49834111,244.93976825,322.10294111,127.55857286000003
Khmelnytskyi,2023-02-28,792.76533575,545.17817789,691.94484475,247.58715785999993
Khmelnytskyi,2023-03-31,1164.52122529,846.9650012100001,1009.11502529,317.55622408
Khmelnytskyi,2023-04-30,1590.7135561199998,1164.74347154,1383.50254552,425.9700845799998
Khmelnytskyi,2023-05-31,2035.21312818,1521.44633725,1762.47230598,513.7667909300001
Khmelnytskyi,2023-06-30,2565.3853418000003,2015.33842093,2159.85207116,550.0469208700003
Khmelnytskyi,2023-07-31,3006.29166927,2236.21962647,2518.95113606,770.0720428
Khmelnytskyi,2023-08-31,3392.09512589,2516.5348931500002,2854.33584522,875.5602327399997
Khmelnytskyi,2023-09-30,3819.67736725,2970.04652654,3199.78134618,849.63084071
Khmelnytskyi,2023-10-31,4262.96508234,3335.6635020999997,3581.92304427,927.30158024
Khmelnytskyi,2023-11-30,4531.89698653,3746.92676465,3796.29043646,784.9702218799994
